time,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,NYC,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2016-05-08,1.03474,2.51917,2.23945,1.8429,1.53059,0.729288,1.36275,7.1152,0.163666,1.10827,1.85383,2.13476,0.0,0.857843,1.49228,0.833754,0.763845,0.304206,1.71826,0.834063,1.42426,0.96324,0.887623,1.47287,1.15217,2.18008,0.10803,1.99499,0.764656,0.336474,0.417864,1.56684,1.57082,0.432289,0.552289,1.5466,0.635449,1.17994,0.548246,1.67658,0.238711,0.351438,1.00658,1.6918,2.30401,1.19156,1.87636,0.928594,0.390054,1.61093,1.23154,0.793651
2016-05-15,3.39847,2.69975,1.45472,1.87616,1.48681,0.635654,1.53846,8.3871,0.112486,0.454767,1.97988,2.27273,0.0917431,0.999231,1.41111,1.1554,0.644909,0.23543,1.78963,0.807351,1.05696,0.719984,0.653622,0.770626,0.886672,2.23964,0.0,1.30969,0.687876,0.396825,0.471698,1.6298,1.39457,0.307999,0.529832,1.42314,0.547341,1.5252,0.0763359,1.72241,0.217202,0.334697,1.17338,1.9096,2.35638,1.13827,1.75606,0.572005,0.378597,2.04325,1.16541,0.407709
2016-05-22,0.544588,2.23771,0.389864,1.36355,1.44399,0.493523,1.38504,9.15649,0.0,0.148982,1.89808,2.14286,0.172563,0.185185,1.31884,1.03506,0.560292,0.149585,1.67445,0.835339,1.0372,0.516956,0.594686,0.589319,0.313199,2.22658,0.0,1.3033,0.702576,0.236546,0.264296,1.23648,1.22297,0.307542,0.327198,1.41027,0.468722,0.392734,0.0,1.40242,0.0534474,0.310452,1.15304,2.0209,2.78809,1.37956,1.71059,1.12597,0.283186,0.619743,1.34412,0.475494
2016-05-29,0.547945,1.92926,0.0,1.19484,1.37865,0.311958,1.32743,9.33243,0.275356,0.307136,1.66647,2.13068,0.115075,0.0,1.3797,0.701637,0.299003,0.0957625,1.4716,0.582216,2.12127,0.84122,0.470475,0.614125,0.53357,1.97856,0.0,1.16256,0.3663,0.564175,0.379027,1.03712,1.81607,0.404401,0.0,1.33189,0.493653,0.556019,0.0,1.5011,0.0,0.203252,1.2607,2.63069,2.47401,1.69,1.66439,0.970874,0.299177,1.99471,0.975107,0.575986
2016-06-05,0.436681,1.64923,0.218579,1.30139,1.36671,0.577157,0.980392,8.6386,0.134544,0.369155,1.29727,1.6129,0.0,0.0,1.00205,1.11572,0.369872,0.0587889,1.25215,0.837011,1.74346,0.59778,0.471162,0.558919,0.918964,1.49065,0.0,1.23501,0.29703,0.383352,0.406642,1.19112,1.04917,0.330291,0.0,1.28153,0.481478,0.587248,0.133393,1.31918,0.0843407,0.149198,0.8581,2.25254,1.99249,0.803757,1.34067,0.499688,0.4,1.77268,0.577954,0.212917
2016-06-12,0.56391,1.18132,0.194742,1.3982,1.2644,0.537474,0.564334,7.15123,0.0,0.783737,1.23513,1.06496,0.19305,0.414365,0.861015,1.12903,0.0913798,0.0385598,1.27622,0.580504,1.26864,0.634115,0.321743,0.527325,0.486224,1.44634,0.0,1.10207,0.0,0.265957,0.3001,0.944625,0.910494,0.202169,0.0979912,1.26197,0.495964,0.44596,0.268276,0.985171,0.0,0.185529,0.808566,2.00154,2.1005,0.860215,1.43361,0.542169,0.328947,1.09439,0.65882,0.190767
2016-06-19,0.205198,1.23199,0.0,0.845835,1.15867,0.378191,0.350058,6.88259,0.0,0.702811,0.96729,1.37773,0.0,0.515464,0.988571,0.485942,0.242498,0.044359,1.19035,0.494651,1.52132,0.497512,0.357244,0.56899,0.416493,1.48546,0.0,1.02636,0.0,0.554401,0.187477,0.994546,0.999029,0.26932,0.0453926,1.20967,0.432526,0.127429,0.0774593,1.10414,0.0558659,0.0373552,0.60733,1.3655,1.87159,0.915373,1.25253,0.454841,0.229797,0.386764,0.454908,0.17838
2016-06-26,0.186567,1.09025,0.0993049,1.04029,1.21986,0.322477,0.303951,5.40915,0.0,0.488906,1.01903,1.21279,0.0,0.0,1.16108,0.209132,0.193112,0.00578436,1.13014,0.454519,1.04889,0.699143,0.367341,0.475813,0.388098,1.20597,0.0696864,0.71273,0.7109,0.632911,0.247001,0.770003,0.873686,0.276187,0.0457247,1.14689,0.444115,0.135777,0.0,1.10257,0.0578035,0.07249,0.724977,1.3735,1.84575,0.803547,1.30854,0.454545,0.178063,0.274348,0.524052,0.317572
2016-07-03,0.520833,1.08565,0.330396,0.936658,1.14608,0.322581,0.335946,4.18195,0.0,0.339407,1.22971,2.26064,0.0,0.149031,0.871479,1.0159,0.198741,0.0115168,1.08454,0.488679,1.33616,0.312419,0.301872,0.266193,0.631769,1.12159,0.0,0.922233,0.0,0.428266,0.138504,0.580945,1.11592,0.252398,0.0,1.01818,0.422623,0.541516,0.0,0.907464,0.0,0.0383436,1.10858,0.874954,1.66667,0.805974,1.1676,0.469484,0.247321,0.0584454,0.522784,0.253807
2016-07-10,0.260417,0.77436,0.298805,0.79623,1.04573,0.297177,0.308642,4.89039,0.10803,0.541296,0.963755,0.804829,0.0,0.388601,0.833136,0.66709,0.117302,0.00981836,1.12144,0.426677,1.14296,0.436395,0.401338,0.324826,0.443459,1.24944,0.0,0.631039,0.0,0.369588,0.351741,0.45134,1.07339,0.260116,0.0838926,0.93429,0.41758,0.446163,0.162075,0.826792,0.0,0.0,0.583303,1.15235,1.55492,0.892233,0.976184,0.819062,0.239398,0.339992,0.358852,0.140944
2016-07-17,0.252313,1.212,0.111235,0.844818,0.904141,0.377477,0.325733,3.53874,0.102951,0.588615,0.874626,1.45985,0.0,0.169779,0.823299,0.952057,0.090854,0.0200552,1.02932,0.427722,1.13331,0.707651,0.285836,0.644202,0.285714,1.12422,0.0,0.517241,0.123762,0.146987,0.266845,0.341207,1.09324,0.395294,0.0,1.12179,0.336738,0.392749,0.0804505,0.900429,0.0,0.078125,0.599377,0.786794,1.42177,0.78375,0.944046,0.759878,0.177179,0.0426257,0.406012,0.0719683
2016-07-24,0.512821,0.659184,0.320513,0.749576,0.856349,0.191257,0.243013,4.47248,0.0,0.589923,0.828904,0.536673,0.271003,0.779727,0.787612,0.620307,0.0572246,0.00492368,0.998078,0.414841,0.960384,0.531091,0.221239,0.879567,0.519031,1.19877,0.0,0.734725,0.0,0.203046,0.411734,0.490798,0.788048,0.259393,0.0,1.07888,0.36846,0.344927,0.0,0.917026,0.0,0.0767754,0.677679,1.05929,1.57115,0.847378,1.01157,0.443459,0.220669,0.754148,0.474236,0.0700035
2016-07-31,0.586756,0.991988,0.318979,0.769468,0.85127,0.313917,0.275482,4.88677,0.0738825,0.4018,0.880213,0.560897,0.0,0.527241,0.725307,0.814941,0.253405,0.0151707,1.04735,0.389268,1.06149,0.442478,0.309345,0.674252,0.271739,1.28663,0.0,0.827887,0.0,0.380771,0.505561,0.29633,0.705071,0.171319,0.110742,1.0713,0.507446,0.0532056,0.0,0.894644,0.0374672,0.0413565,0.450635,0.773949,1.27404,0.587237,0.868836,1.05541,0.118812,0.324675,0.611143,0.0335909
2016-08-07,0.577082,1.55411,0.437318,0.351899,0.896093,0.301932,0.227015,3.7961,0.0747943,0.417567,1.3136,0.733634,0.0,0.860215,0.685128,0.624794,0.115241,0.0148846,1.0265,0.333677,0.872905,0.471698,0.403105,0.578947,0.483481,1.51692,0.0,1.0075,0.0,0.334821,0.469729,0.307152,0.367377,0.190133,0.0,1.02695,0.390699,0.388098,0.0,0.941457,0.0,0.0,0.582969,1.59193,1.30064,0.783602,1.03551,0.913838,0.110824,0.254842,0.434605,0.0940734
2016-08-14,0.514139,1.39542,0.182815,0.465008,1.00994,0.24377,0.273224,2.42174,0.0,0.502934,1.6916,0.978593,0.0,0.191571,0.703667,0.707362,0.0958773,0.105127,1.16678,0.465679,1.18644,0.57853,0.300535,0.905701,0.170648,1.67972,0.0,0.749559,0.0,0.353565,0.369783,0.330033,0.98832,0.203384,0.182039,0.974464,0.411147,0.418177,0.0,0.685439,0.0,0.101626,0.649351,1.12704,1.31155,0.799081,0.952447,0.531915,0.124108,0.255973,0.523706,0.253991
2016-08-21,0.64,1.38221,0.0,0.601662,1.04709,0.617761,0.314218,3.82536,0.19861,0.619151,1.92092,1.76305,0.306435,0.613497,0.846383,1.36889,0.205076,0.111405,1.2678,0.406466,1.19639,0.439174,0.434945,0.880503,0.29932,2.14676,0.0657462,0.80313,0.125628,0.316957,0.498753,0.265565,1.1146,0.233483,0.031506,1.10199,0.445516,0.432783,0.0,0.631064,0.0664231,0.087745,0.889068,1.42315,1.76582,0.733104,1.01161,1.13208,0.139704,0.366898,0.941645,0.17313
2016-08-28,1.24611,1.3963,0.150038,0.944555,1.30993,1.21923,0.320366,3.76569,0.0363769,0.768724,1.92631,1.73841,0.0,1.14379,0.788131,1.01838,0.295858,0.124775,1.41692,0.356064,1.12604,0.445074,0.425844,0.634115,0.425773,1.9484,0.0,0.921569,0.0,0.394477,0.341463,0.147275,1.29445,0.270225,0.0,1.01484,0.474225,0.455466,0.0793651,1.00456,0.157398,0.236197,0.524299,0.984378,2.89706,0.832743,1.02227,1.44928,0.0718133,0.568788,1.23722,0.238095
2016-09-04,0.973394,1.32311,0.242131,0.522004,1.36273,0.694444,0.306212,4.79317,0.0978474,0.607211,1.74169,2.0155,0.0,1.26316,1.03157,0.506457,0.272554,0.294076,1.46866,0.477624,1.67745,0.720461,0.366229,1.11016,0.739056,2.04315,0.0679348,1.22687,0.0,0.378993,0.588235,0.522648,1.46608,0.375834,0.0777605,0.925212,0.677401,0.419036,0.0,0.83632,1.41455,0.0299401,0.91721,0.212585,3.0076,0.894717,1.13904,1.1734,0.218579,0.373274,0.857609,0.214961
2016-09-11,0.918033,1.76768,0.970874,0.485373,1.71708,1.11019,0.296485,5.33927,0.215363,0.777283,1.58746,1.57928,0.0,0.239234,1.29281,0.716432,0.221185,0.267809,1.45662,0.565901,1.14029,0.679432,0.368489,0.672394,0.405268,1.80416,0.0,1.23614,0.0,0.381316,0.260281,0.452899,1.48862,0.354578,0.183486,1.01259,0.629051,0.5,0.276625,0.634293,1.23668,0.243235,0.864232,1.20764,2.60465,0.959535,1.19647,1.69935,0.29615,0.954861,1.1296,0.312207
2016-09-18,1.15865,1.8797,0.341064,0.560523,1.78398,0.989467,0.395257,5.09926,0.0,0.588975,1.74381,1.45028,0.0858369,0.220872,1.17647,0.41806,0.206422,0.534833,1.34151,0.587343,1.09962,1.02916,0.857128,1.18748,0.551615,1.80599,0.0,1.43726,0.0,0.435493,0.455373,0.875947,1.41022,0.402145,0.0412967,1.32314,0.628536,0.493052,0.155159,0.771227,0.836212,0.26455,1.09503,1.4904,2.57309,0.914403,1.41489,0.956284,0.179579,0.768597,1.04214,0.169837
2016-09-25,1.24777,1.51172,0.326442,0.686454,1.65703,0.634417,0.638978,4.59265,0.0,0.802473,1.70655,1.78306,0.163132,0.0997506,1.55404,0.494199,0.423617,2.13869,1.52203,0.487732,1.05951,0.596506,0.839074,0.803213,0.305499,1.97368,0.0,1.68015,0.0,0.220386,0.408998,0.906056,1.45445,0.379147,0.164406,1.48174,0.836581,1.23229,0.176367,0.916372,0.331675,0.0573888,1.04486,1.65425,2.75084,0.530623,1.54346,1.81564,0.261976,0.980667,0.865301,0.526805
2016-10-02,0.940228,2.22398,0.917431,1.23442,1.25288,0.77574,1.23552,5.52486,0.104858,0.740394,1.62466,1.93133,0.129116,0.373552,1.29539,0.999429,0.840915,0.484322,1.55987,0.61873,0.588424,0.833484,0.858584,1.35371,0.809969,1.94482,0.0,0.830327,0.524109,0.335161,0.249252,2.35421,1.12478,0.428964,0.725918,1.52094,0.581257,0.738512,0.611951,0.931615,0.420008,1.77453,0.90833,1.71033,2.08692,1.12899,1.5353,0.777202,0.350467,1.11524,1.15475,0.435256
2016-10-09,1.15681,1.6809,0.815935,0.872229,1.39291,1.20449,1.07,4.954,0.0687285,0.803977,2.0006,1.50171,0.165472,0.32538,1.21637,0.960952,0.792393,0.419714,1.66783,0.538175,0.742727,0.741152,0.931407,1.35184,1.05737,2.04569,0.255428,0.921955,0.15949,0.253991,0.225035,2.4617,1.03073,0.450626,0.945864,1.50792,0.600673,2.26164,0.41806,0.743974,0.401038,1.3986,1.04034,1.54795,1.95234,0.808335,1.64101,0.848593,0.48216,0.949618,1.21442,0.645578
2016-10-16,0.501792,1.99635,0.997783,0.956952,1.51631,1.08558,1.00688,5.25217,0.171703,0.709933,1.96075,1.45429,0.117062,0.55991,1.48743,0.573431,1.27355,0.638821,1.6578,0.677688,0.980293,0.847302,1.26664,1.05163,1.03819,2.28732,0.20552,0.951204,0.726216,0.27907,0.219619,2.53861,0.9464,0.540632,1.10167,1.61301,0.57097,1.19471,0.70714,0.93133,0.703977,1.85556,0.826166,1.46531,1.84806,1.0424,1.62658,0.551315,0.383142,1.13122,0.49896,0.640615
2016-10-23,0.816327,2.40322,1.19597,1.17237,1.52383,0.931521,1.14566,5.56901,0.281591,0.694488,2.0084,2.16886,0.168431,0.791557,1.53786,0.544438,0.730121,1.01945,1.74305,0.630021,0.840078,0.93744,1.25542,1.54139,1.11033,2.60329,0.142005,1.06549,0.966608,0.15758,0.332305,2.65366,1.12684,0.58743,0.898849,1.66295,0.691365,2.9886,0.631649,0.92762,0.408466,1.92631,1.11313,1.52313,2.06247,0.834336,1.85403,0.377992,0.43225,0.951427,0.558143,0.517598
2016-10-30,0.533689,2.70133,1.32564,1.32646,1.57619,0.388299,1.67144,4.80318,0.40293,1.16404,2.36802,2.30238,0.0883913,0.409417,1.66157,1.11749,0.785855,0.675377,1.86931,0.767178,0.951557,0.892028,1.63981,0.778458,1.38921,2.92228,0.112867,0.949262,0.187091,0.416295,0.50438,2.76608,1.48677,0.877819,0.918,1.90913,0.75304,2.46645,1.05812,1.11433,0.45939,2.07612,0.981892,2.02179,2.01191,0.762672,2.00273,0.228102,0.374016,1.41216,0.696323,0.707395
2016-11-06,0.802469,2.46088,1.64953,1.03275,1.74694,0.711744,1.74239,5.06375,0.0359324,1.18726,2.59163,2.0073,0.405051,0.662927,1.77498,0.864731,0.977827,0.691474,2.16614,0.679392,1.22094,0.595775,1.63886,0.673854,1.25032,2.98825,0.215285,1.40114,0.158604,0.584966,0.461277,2.6012,1.35087,1.07815,1.22738,2.06473,0.761227,2.4456,1.35724,1.18041,0.452133,1.57226,1.08992,1.76655,2.08512,1.02498,1.96096,0.209293,0.451516,1.27009,0.696646,0.840729
2016-11-13,1.1215,2.81762,1.76317,1.38904,1.7768,1.04565,1.62124,5.50796,0.138169,1.49649,2.56566,1.69014,0.402646,0.675676,1.87003,0.560486,1.02956,1.17578,2.10318,0.807039,0.899032,0.761062,1.6545,0.954766,1.40548,2.68891,0.145858,1.57954,0.373134,0.409707,0.353857,2.72173,1.29748,0.887933,1.12103,2.09269,0.724849,3.37127,0.773422,1.24774,0.331994,1.82691,1.37518,2.15979,2.24903,0.979074,2.05058,0.30843,0.57959,0.976864,0.997899,0.520587
2016-11-20,1.00077,2.62077,1.63339,1.31857,2.14459,0.695581,1.8245,6.54804,0.0496032,1.45985,3.05187,2.3084,0.578406,0.75643,1.92035,0.934816,1.95375,0.880479,2.21298,0.847225,1.65076,0.721925,1.52157,1.0981,1.84358,3.59271,0.15273,1.95726,0.475285,0.572246,0.356506,3.31243,1.3935,1.18386,1.74806,2.40664,0.797301,3.04288,1.02576,1.39111,0.299222,2.39391,1.2646,3.23104,2.59299,1.15142,2.29704,0.500751,0.7109,0.886824,1.12828,0.654002
2016-11-27,1.10894,2.69573,1.32763,1.35026,2.00773,1.66047,1.65078,6.7311,0.0350018,1.27502,2.68346,2.08473,0.607287,1.00264,1.75686,0.93838,1.60483,1.39493,2.33506,0.691585,1.12648,0.81557,1.08338,1.52593,1.87003,3.05013,0.0269251,1.61309,0.654664,0.796266,0.299057,2.95628,1.35644,1.28977,1.62637,2.40428,0.951723,3.21187,1.01609,1.12638,0.337648,2.51108,1.25928,2.32558,2.49507,1.3005,2.15431,0.616861,0.59952,1.07108,0.952956,0.369565
2016-12-04,0.70373,2.65332,1.31547,1.67818,2.07484,1.25899,1.63164,5.18868,0.177179,1.14232,2.82757,2.86104,0.385757,0.691358,1.89146,1.26388,1.53499,0.709875,2.41573,0.871126,1.08942,0.773196,1.86207,1.10247,1.66839,2.79641,0.12987,1.53331,1.26812,0.466708,0.333847,3.02365,1.46254,1.9248,1.45618,2.66627,1.02509,3.42868,1.07239,1.46324,0.328887,1.87075,0.993339,2.44096,3.06871,1.37566,2.22633,0.401875,0.528493,1.49144,1.19682,0.762631
2016-12-11,0.683995,3.84472,1.95973,2.02974,2.37525,1.4232,1.73439,7.7642,0.145826,1.50241,3.15559,3.72263,0.363942,1.38484,2.09658,1.55739,1.52184,1.04621,2.68997,1.01981,1.35029,0.57398,1.7306,1.18233,1.85009,3.57419,0.196271,2.16034,0.0,0.498287,0.463679,3.67201,1.71569,1.45363,1.47612,2.99057,1.28297,5.09349,2.19922,1.83919,0.526118,2.67559,1.05459,2.26017,3.41272,1.8372,2.31392,0.562852,1.35041,0.935866,1.32006,1.34497
2016-12-18,1.27688,4.96494,1.61128,2.49073,2.87829,1.74142,1.80426,8.41715,0.0785855,1.53727,4.19486,2.86885,0.637233,1.21255,2.30118,1.45357,2.37844,3.76962,3.30251,1.1781,1.75352,0.692119,2.12636,2.19521,2.28994,4.79193,0.565171,2.96854,2.92887,0.942737,0.563222,4.21506,2.06947,1.70873,3.14039,3.70624,1.28987,4.39372,2.32236,1.94061,0.450212,2.12046,1.35915,2.87308,4.10321,3.2999,2.89868,0.958606,2.45626,1.57013,1.49617,1.69361
2016-12-25,1.60226,5.47445,2.30608,2.53802,3.52608,0.52356,2.01806,8.3007,0.106952,1.72079,4.48964,3.2967,1.43392,2.698,3.06912,3.36203,2.27661,4.25743,3.69227,1.55035,2.41278,1.04447,2.35249,2.33905,4.06755,4.07867,0.229489,3.41129,0.358852,1.00209,0.219974,5.77482,2.0295,2.1243,5.42753,4.75291,1.57742,6.1,5.786,3.13256,0.782998,4.26055,1.41151,3.5409,4.32471,3.89622,3.4293,0.964957,3.2281,1.3245,2.44053,1.28665
2017-01-01,0.8519,4.38736,1.92242,2.3799,3.2667,1.89284,2.85036,7.84964,0.185014,1.67092,3.69019,3.45141,0.829384,1.75439,2.82989,2.33485,2.87326,2.56237,3.36725,1.34451,1.66687,0.892857,2.18288,2.27992,4.43428,3.4803,0.234926,2.56276,4.31548,1.47908,0.536616,5.51108,2.23859,1.91924,5.17272,3.58987,1.43458,6.34468,5.1757,2.91819,1.26302,4.50584,1.69849,3.75696,4.19085,3.37125,3.18906,0.976909,2.53727,1.26724,1.79407,1.7214
2017-01-08,2.62123,4.11625,2.39415,2.07138,2.9995,1.64474,2.79488,8.478,0.633357,1.90316,3.39153,4.44596,1.04279,2.29383,2.88986,2.00946,3.36849,3.60641,3.21637,1.32576,2.22725,0.646552,2.15291,2.34944,3.60914,3.37425,0.393106,2.18439,0.922266,1.6377,0.620417,5.12789,2.09488,1.66173,5.93932,3.64388,1.27898,8.13977,1.91548,2.67744,0.929692,3.67389,1.88282,4.06364,5.06267,2.86365,3.36477,1.17499,2.26771,1.92686,1.78158,3.46399
2017-01-15,1.9661,6.10548,3.08824,2.43619,2.77799,2.23164,3.29572,4.99426,0.406688,2.48654,4.1903,3.64261,1.75769,2.75527,3.01511,2.11557,5.10355,4.44958,3.63411,1.51277,2.73316,0.908373,2.14959,3.40085,3.74388,4.1751,0.48226,2.66282,1.88273,2.86899,0.517007,5.9981,2.7369,1.61179,6.78861,4.0849,1.73702,8.77725,2.63546,3.37152,0.838574,5.70071,2.57515,4.09586,5.47691,2.89367,3.19863,1.1658,4.19013,2.62467,2.64722,2.57927
2017-01-22,1.91713,5.26563,4.0372,2.19555,3.11572,1.87467,3.72844,7.38916,0.356761,2.44236,4.17872,5.1265,2.64603,1.71112,3.222,3.42829,5.60356,4.8653,3.71262,1.79816,2.86498,0.813173,2.3959,3.3874,5.67474,3.57162,0.312767,2.84282,3.88794,2.60756,0.693756,6.19741,2.94725,1.54401,7.54014,3.86655,1.99963,11.5014,2.97925,3.90425,1.80101,6.34603,3.25399,4.20838,6.20619,2.04686,3.30228,1.4435,2.70833,2.67524,2.56329,3.04047
2017-01-29,2.29153,6.47647,6.71024,2.44798,3.19202,2.27024,4.43425,8.94928,0.726644,2.75391,4.72879,4.27655,2.25039,1.69492,3.58104,4.58925,8.52463,4.51889,4.69911,2.23652,2.90698,0.931446,3.16458,3.44587,6.49829,5.50059,0.504484,5.17611,3.77868,3.20242,0.632431,6.76102,4.10959,1.76521,8.68115,3.75647,2.73095,15.5039,3.01508,4.18771,2.48487,7.10465,4.05593,4.93514,8.48188,1.60697,3.73817,1.91404,2.04619,3.42476,2.89023,4.33029
2017-02-05,3.71517,7.76346,9.78239,2.4757,2.69419,2.03286,5.45754,9.39163,0.638468,2.58649,5.08384,3.75683,3.20677,1.76899,4.36443,4.71858,10.3592,6.5129,5.52013,2.73075,4.58397,1.61117,3.71318,4.41595,6.74594,6.42202,0.542083,5.64241,5.19645,4.17193,1.19889,6.92602,4.93837,1.7554,9.81455,3.73489,3.02016,14.9247,3.29529,5.78649,4.09232,6.8482,4.90407,7.38839,10.2826,1.5936,5.21859,1.28205,1.25434,3.6865,2.86889,3.76857
2017-02-12,4.28744,7.56183,9.19692,2.29842,2.52341,3.53982,5.30733,8.46287,1.28824,2.38836,6.11265,3.7234,2.7972,1.99601,4.76881,5.99604,8.70335,9.21883,5.199,2.4473,6.08186,1.20902,4.60287,4.54856,5.01464,6.25095,0.117268,6.66496,3.8105,2.29617,1.6573,5.55885,4.83111,1.32337,8.27769,2.99254,3.09366,11.7363,2.9166,4.68299,4.14856,6.69307,4.54676,7.14343,9.2512,1.29598,5.8855,1.07602,0.893441,3.14223,3.61845,3.00981
2017-02-19,3.76276,7.42094,7.89474,2.5321,2.38854,1.31508,5.03785,7.23746,1.14424,2.50182,5.99941,4.21053,1.95448,1.48699,4.56599,5.26666,6.89316,8.21918,4.66559,2.53476,5.82144,1.23158,4.28887,4.61632,4.40847,6.78651,0.244275,7.59585,3.50235,1.93638,1.71595,4.8848,4.62475,1.27038,6.33198,2.68279,3.58684,10.431,2.5323,4.00976,4.309,7.55091,3.39673,5.21413,8.99901,1.60169,6.67057,1.75254,0.771325,3.40217,3.53901,2.07824
2017-02-26,3.52423,6.29416,4.47866,2.75203,2.14593,1.73661,4.01284,7.39146,0.596421,2.24924,4.57355,3.36927,1.12601,1.06332,3.52349,3.30212,5.14078,6.13134,4.37021,1.63971,3.39394,1.38257,3.26298,3.02862,3.08846,5.83258,0.152672,5.96889,3.48071,1.24297,1.18394,4.05102,3.89599,1.26629,2.9721,2.17591,2.46458,9.11975,2.61278,2.57151,2.83892,5.52172,2.58154,5.55114,7.50649,0.493608,4.02646,1.80403,0.748823,2.49126,3.37181,1.83625
2017-03-05,1.7407,6.59379,4.59387,2.49154,2.17089,1.57924,3.43467,8.17884,0.790254,2.32152,4.4781,4.629,1.27674,1.47433,3.61994,5.10224,4.38786,6.71037,3.95981,1.67908,3.541,1.63965,3.48875,3.58261,3.1356,5.11857,0.204499,5.24093,3.4018,1.54799,1.06908,3.8477,3.33499,1.07925,3.20508,1.90741,2.07281,6.91892,1.59095,2.61716,2.57117,5.39361,2.47416,6.41042,7.26928,0.61082,3.60225,1.99492,0.422476,2.55391,3.13655,2.53111
2017-03-12,2.35988,5.96548,3.55401,2.19247,2.33598,1.2087,3.3579,9.05088,0.526316,1.74653,4.72268,2.76008,0.612053,1.08268,3.18906,4.53867,4.27592,7.54849,3.73332,1.78344,3.89496,1.84502,3.26327,2.78864,2.52691,4.78162,0.252101,3.25811,1.87647,1.98883,1.24528,3.37878,3.26966,1.22788,3.91216,2.07658,2.01427,6.32794,2.26988,2.88777,1.94205,6.40835,2.65565,3.776,5.85242,0.586114,3.60761,1.61962,0.693333,2.53512,3.32656,1.56028
2017-03-19,2.5196,6.78633,3.99485,2.22293,1.95979,1.84162,2.20472,7.8258,0.336247,1.77239,5.21483,3.30948,0.634518,0.583771,3.10204,3.23067,4.0404,8.17308,3.37963,1.82552,3.27304,2.24138,3.21732,3.01904,2.01827,3.88553,0.0403877,5.45548,1.54749,1.35802,1.09769,3.26398,2.37158,0.972422,3.57547,2.09783,2.15581,6.54985,1.55855,2.35755,2.66774,7.67776,1.9214,5.9162,4.48645,0.593898,3.86367,1.48831,0.505863,2.12182,2.95147,1.80465
2017-03-26,4.30168,5.18245,2.73072,2.36382,1.96521,1.39035,2.34073,7.14286,0.570661,1.6603,4.19851,2.78373,0.279472,0.554017,2.73495,2.65469,2.64509,5.49145,2.77131,2.02522,3.57217,1.66667,2.69803,3.16175,1.75439,3.44721,0.228768,4.06883,1.85292,0.888585,0.891892,3.98586,1.96868,0.89526,4.58545,2.50397,1.71733,4.20508,0.894415,2.63832,2.85782,5.57259,1.79856,4.82229,4.00722,0.529539,3.80323,1.42248,0.715084,1.36986,2.73346,1.53689
2017-04-02,3.85832,3.28208,2.15995,2.38246,1.73982,1.49502,2.77175,6.73207,0.464618,1.37335,2.9016,2.92135,0.367454,0.592353,2.35154,2.61927,2.25758,3.9444,2.51228,2.10917,2.35602,1.87339,1.86882,3.30335,1.60621,2.87508,0.163621,3.0226,1.386,0.887282,1.77638,3.52109,1.67285,0.914431,4.82565,2.43152,1.24417,4.27716,1.08395,1.8562,2.46654,4.50734,1.73496,3.68483,3.50145,0.502478,2.70719,1.44538,0.385542,1.8018,1.44829,1.07162
2017-04-09,3.24983,2.89855,2.01602,1.98371,1.59589,0.969856,2.18108,0.15674,0.520416,1.30191,2.29336,2.24179,0.169549,0.744753,1.60639,1.34363,1.39598,1.89341,2.27333,1.72087,1.83007,2.1068,1.45771,2.76616,1.28613,3.23921,0.0575043,2.45351,1.18577,0.635425,0.722624,3.0516,2.01193,0.754254,3.25149,2.19451,1.1233,2.63003,0.76666,1.73473,2.10526,3.51038,1.45349,2.51517,3.41597,0.546992,1.91896,1.49254,0.362319,1.92,0.962907,1.0547
2017-04-16,2.41503,2.77162,1.5602,2.0602,1.62994,1.13247,2.47006,4.52506,0.222469,1.07008,1.98045,2.70848,0.255848,0.282805,1.40298,1.3877,1.24727,1.28961,2.14774,1.27052,1.31684,1.20361,1.3616,2.92533,1.15415,2.76871,0.111888,1.443,0.630915,0.258207,1.16248,2.30231,1.63185,0.771322,1.9606,1.76737,0.910533,1.84817,0.874688,1.50122,1.08319,2.12303,1.02898,3.24539,3.39009,0.559903,1.40519,1.18421,0.348594,1.29032,0.663663,1.12705
2017-04-23,1.68011,2.05347,1.36827,2.80205,1.6618,1.37306,2.04551,0.0,0.0366032,1.03479,1.68891,2.24252,0.164908,0.616592,1.40462,1.09235,1.09416,0.924409,2.06866,0.896083,1.15975,0.965251,1.1713,2.43869,1.03435,2.26128,0.0484027,0.96977,0.444939,0.348888,0.540541,2.21879,1.39154,0.716424,1.9738,1.58041,0.761595,1.98133,0.451807,1.18574,0.503087,2.58416,0.976727,2.20617,2.76932,0.636194,1.2409,0.815101,0.350416,1.39672,0.396825,0.809512
2017-04-30,2.75168,2.29982,1.87861,2.26228,1.46371,1.33562,1.6129,4.68417,0.0703235,0.772201,1.74979,2.47383,0.2185,0.79023,1.30381,0.994591,0.933382,0.735196,1.78602,0.704576,0.857281,0.881057,0.91615,2.14699,1.07771,2.07801,0.0,0.909018,1.35424,0.266548,0.421941,1.95592,1.67406,0.915543,1.96009,1.49119,0.644906,1.32593,1.0425,1.10505,0.476298,1.6986,0.867161,1.69245,2.62245,0.73975,1.08838,1.35617,0.272789,1.30112,0.392473,1.20672
